From Bus  Number,From Bus  Name,To Bus  Number,To Bus  Name,Id,Name,Term Node Num (From),Term Node Name (From),Term Node Num (To),Term Node Name (To),In Service,Metered,Winding 1 Side,Controlled Bus,Controlled Bus Side,Controlled Node Number,Controlled Bus Section,Tap Positions,Control Mode,Auto Adjust,Winding I/O Code,Impedance I/O Code,Admittance I/O Code,Specified R (pu or watts),Specified X (pu),RATE1 (MVA),RATE2 (MVA),RATE3 (MVA),Magnetizing G (pu or watts),Magnetizing B (pu),Owner 1,Fraction 1,Owner 2,Fraction 2,Owner 3,Fraction 3,Owner 4,Fraction 4,Winding  MVA Base,Wnd 1 Ratio  (pu or kV),Wnd 1 Nominal kV,Wnd 1 Angle (degrees),Wnd 2 Ratio  (pu or kV),Wnd 2 Nominal kV,"Rmax (pu, kV, deg)","Rmin (pu, kV, deg)","Vmax (pu, Mvar, MW)","Vmin (pu, Mvar, MW)",Wnd Connect Angle (deg),Load Drop Comp R (pu),Load Drop Comp X (pu),Impedance table,R (table corrected pu or watts),X (table corrected pu),Vector Group,Edit Vector Group,Connection Code,Edit Connection Code,Leakage impedance I/O code,Grounding impedance I/O code,RG1,XG1,R01 (pu),X01 (pu),RG2,XG2,R02 (pu),X02 (pu),RNutrl,XNutrl,RATE4 (MVA),RATE5 (MVA),RATE6 (MVA),RATE7 (MVA),RATE8 (MVA),RATE9 (MVA),RATE10 (MVA),RATE11 (MVA),RATE12 (MVA),Zbase,R (ohm),X (ohm)
70149,L5_IRON1_R1 132.00,70150,L5_IRON31   33.000,T4,GRID 4,,,,,1,1,1,70150,0,0,70150,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.003947,0.15267,76,76,76,0,0,1,1,0,1,0,1,0,1,76,1.017,132,-30,1,33,1.204,0.694,1.02,0.98,0,0,0,0,0.00395,0.15267,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.2631579,0,31.50075789
70149,L5_IRON1_R1 132.00,601362,L5_IRON32   33.000,T5,T566,,,,,1,1,1,601362,0,0,601362,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.003951,0.15267,76,76,76,0,0,1,1,0,1,0,1,0,1,76,1.034,132,-30,1,33,1.17,0.66,1.01,0.99,0,0,0,0,0.00395,0.15267,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.2631579,0,31.50075789
70154,L5_KETL11   132.00,70158,L5_KETL31   33.000,T4,T4KA,,,,,1,1,1,70158,0,0,70158,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.007233,0.236669,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1.034,132,30,1,33,1.221,0.711,1.02,0.98,0,0,0,0,0.00723,0.23667,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.00723,0.23667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6,1.399728,45.819312
70154,L5_KETL11   132.00,70159,L5_KETL51   11.000,T4,T4KG,,,,,1,1,1,70159,0,0,70159,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.009283,0.546169,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1.034,132,0,1,11,1.221,0.711,1.02,0.98,0,0,0,0,0.00928,0.54617,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.16889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,49.045656
70155,L5_KETL12   132.00,70158,L5_KETL31   33.000,T4,T4KB,,,,,1,1,1,70158,0,0,70158,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.007122,0.24056,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1.034,132,30,1,33,1.221,0.711,1.02,0.98,0,0,0,0,0.00712,0.24056,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.00712,0.24056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6,1.378432,46.572416
70155,L5_KETL12   132.00,601369,L5_KETL32   33.000,T4,T430,,,,,1,1,1,601369,0,0,601369,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.00712,0.24056,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1.017,132,30,1,33,1.119,0.609,1.01,0.99,0,0,0,0,0.00712,0.24056,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.00712,0.24056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6,1.378432,46.572416
70162,L5_LONG11   132.00,70165,L5_LONG51   11.000,T4,T42E,,,,,1,1,1,70165,0,0,70165,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011183,0.459501,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.2158,0.7178,1.02,0.98,0,0,0,0,0.01118,0.4595,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.09862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,28.639248
70162,L5_LONG11   132.00,70166,L5_LONG52   11.000,T4,T42F,,,,,1,1,1,70166,0,0,70166,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011183,0.45867,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.2158,0.7178,1.02,0.98,0,0,0,0,0.01118,0.45867,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.09925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,28.8222
70162,L5_LONG11   132.00,70470,L5_LONG31   33.000,T4,T4N5,,,,,1,1,1,70470,0,0,70470,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0085,0.2558,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,30,1,33,1.166,0.668,1.01,0.99,0,0,0,0,0.0085,0.2558,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,74.28432
70169,L5_MEFC11   132.00,70171,L5_MEFC31   33.000,T4,T411,,,,,1,1,1,70171,0,0,70171,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.003756,0.18856,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1,132,30,1,33,1.249,0.751,1.02,0.98,0,0,0,0,0.00376,0.18856,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6,0,30.426176
70170,L5_MEFC12   132.00,70171,L5_MEFC31   33.000,T4,T412,,,,,1,1,1,70171,0,0,70171,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.003856,0.18733,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1,132,30,1,33,1.249,0.751,1.02,0.98,0,0,0,0,0.00386,0.18733,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6,0,30.426176
70172,L5_NEWC11   132.00,70175,L5_NEWC51   11.000,T4,T4LL,,,,,1,1,1,70175,0,0,70175,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011067,0.312201,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.249,0.751,1.02,0.98,0,0,0,0,0.01107,0.3122,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,26.0634
70172,L5_NEWC11   132.00,70473,L5_NEWC53   11.000,T4,T4N4,,,,,1,1,1,70473,0,0,70473,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.022,0.913999,30,30,30,0,0,1,1,0,1,0,1,0,1,30,1,132,0,1,11,1.249,0.751,1.01,0.99,0,0,0,0,0.022,0.914,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.8,0,495.4224
70173,L5_NEWC12   132.00,70174,L5_NEWC31   33.000,T4,T414,,,,,1,1,1,70174,0,0,70174,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0106,0.2182,45,45,45,0,0,1,1,0,1,0,1,0,1,45,1,132,-30,1,33,1.167,0.666,1.02,0.98,0,0,0,0,0.0106,0.2182,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.00951,0.1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.2,3.682272,75.03936
70173,L5_NEWC12   132.00,70176,L5_NEWC52   11.000,T4,T4LM,,,,,1,1,1,70176,0,0,70176,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011067,0.312201,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.2158,0.7178,1.02,0.98,0,0,0,0,0.01107,0.3122,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,26.0634
70179,L5_RADG11   132.00,70183,L5_RADG31   33.000,T4,T4LG,,,,,1,1,1,70183,0,0,70183,19,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011111,0.2778,45,45,45,0,0,1,1,0,1,0,1,0,1,45,1,132,30,1,33,1.1,0.8,1.02,0.98,0,0,0,0,0.01111,0.2778,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.0094,0.2361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387.2,3.63968,91.41792
70180,L5_RADG12   132.00,70184,L5_RADG32   33.000,T4,T4LR,,,,,1,1,1,70184,0,0,70184,19,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0127,0.2849,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,30,1,33,1.1002,0.7996,1.02,0.98,0,0,0,0,0.0127,0.2849,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,68.33112
70192,L5_RUGE4_M1 400.00,70225,L5_TERM110  132.00,S5,RUGE4 SGT 1,,,,,1,0,0,70583,1,0,70583,15,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.001171,0.080943,267,267,267,0.00063,-0.02059,1,1,0,1,0,1,0,1,240,0.9857,132,0,1,400,1.15719,0.95713,1.02,0.98,0,0,0,0,0.00117,0.08094,,,"9 - Series path on each side, ground path at junction (auto)",,Z pu (system base),Z pu (system base),-0.00074,1.56656,0.00085,0.0604,0,0,0.00029,0.02054,0,0,0,0,0,0,0,0,0,0,0,666.6666667,0.566666667,40.26666667
70192,L5_RUGE4_M1 400.00,70226,L5_TERM120  132.00,S5,RUGE4 SGT 2,,,,,1,0,0,70583,1,0,70583,15,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.001171,0.080943,267,267,267,0.00063,-0.02059,1,1,0,1,0,1,0,1,240,0.9857,132,0,1,400,1.15719,0.95713,1.02,0.98,0,0,0,0,0.00117,0.08094,,,"9 - Series path on each side, ground path at junction (auto)",,Z pu (system base),Z pu (system base),-0.00074,1.56656,0.00085,0.0604,0,0,0.00029,0.02054,0,0,0,0,0,0,0,0,0,0,0,666.6666667,0.566666667,40.26666667
70193,L5_RUGE51   11.000,70583,L5_RUGE1_M1 132.00,M5,STN T6,,,,,0,0,0,0,0,0,,2,None,0,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0132,0.301912,50,50,50,0,0,1,1,0,1,0,1,0,1,50,1,132,0,1,11,1,1,1.1,0.9,0,0,0,0,0.0132,0.30191,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.012,0.3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0.02904,0.867812
70194,L5_RUGE52   11.000,70583,L5_RUGE1_M1 132.00,M5,STN T7,,,,,0,0,0,0,0,0,,2,None,0,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0132,0.301912,50,50,50,0,0,1,1,0,1,0,1,0,1,50,1,132,0,1,11,1,1,1.1,0.9,0,0,0,0,0.0132,0.30191,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.012,0.3586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0.02904,0.867812
70205,L5_SHRE31   33.000,70584,L5_SHRE11   132.00,1,T4KE,,,,,1,0,0,70205,0,0,70205,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.007256,0.25,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1.017,132,30,1,33,1.221,0.711,1.02,0.98,0,0,0,0,0.00726,0.25,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.00726,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0.087846,3.025
70205,L5_SHRE31   33.000,70584,L5_SHRE11   132.00,3,T4KF,,,,,1,0,0,70205,0,0,70205,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.007378,0.27389,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1.017,132,30,1,33,1.221,0.711,1.02,0.98,0,0,0,0,0.00738,0.27389,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.00738,0.27389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0.089298,3.314069
70205,L5_SHRE31   33.000,70584,L5_SHRE11   132.00,T4,T43U,,,,,1,0,0,70205,0,0,70205,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0042,0.2222,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1.0167,132,30,1,33,1.167,0.666,1.01,0.99,0,0,0,0,0.0042,0.2222,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,2.80236
70207,L5_STAF11   132.00,70481,L5_STAF5A   11.000,T4,T4CV,,,,,1,1,1,70481,0,0,70481,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011183,0.45683,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.221,0.711,1.05,0.95,0,0,0,0,0.01118,0.45683,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,15.74,0.03979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,4570.896,11.555016
70208,L5_STAF12   132.00,70482,L5_STAF5B   11.000,T4,T4DJ,,,,,1,1,1,70482,0,0,70482,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.005367,0.591881,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.221,0.711,1.05,0.95,0,0,0,0,0.00537,0.59188,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,15.74,0.12344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,4570.896,35.846976
70211,L5_STAG11   132.00,70213,L5_STAG51   11.000,T4,T4LN,,,,,1,1,1,70213,0,0,70213,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.010883,0.315331,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.2158,0.7178,1.02,0.98,0,0,0,0,0.01088,0.31533,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,26.0634
70212,L5_STAG12   132.00,70214,L5_STAG52   11.000,T4,T4LP,,,,,1,1,1,70214,0,0,70214,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.010817,0.311341,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.2822,0.7842,1.02,0.98,0,0,0,0,0.01082,0.31134,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,0,0.08975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,26.0634
70217,L5_STAS11   132.00,70223,L5_STAS5A   11.000,T4,T4DK,,,,,1,1,1,70223,0,0,70223,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011333,0.3937,60,60,60,0,0,1,1,0,1,0,1,0,1,60,0.983,132,0,1,11,1.221,0.711,1.02,0.98,0,0,0,0,0.01133,0.3937,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,10.4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,3045.59904,0
70218,L5_STAS12   132.00,70224,L5_STAS5B   11.000,T4,T4CW,,,,,1,1,1,70224,0,0,70224,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.013883,0.33267,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,0,1,11,1.17,0.66,1.02,0.98,0,0,0,0,0.01388,0.33267,,,"1 - Series path, no ground path",,Z pu (system base),Z pu (system base),0,0,10.4876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,3045.59904,0
70257,L5_TOYO11   132.00,70261,L5_TOYO51   11.000,1,T53J,,,,,1,1,1,70261,0,0,70261,29,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.026897,0.65232,39,39,39,0,0,1,1,0,1,0,1,0,1,39,1,132,30,1,11,1.08,0.632,1.02,0.98,0,0,0,0,0.0269,0.65232,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0.03644,0,0,0.55447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.7692308,0,247.7201354
70257,L5_TOYO11   132.00,70261,L5_TOYO51   11.000,T5,T53H,,,,,1,1,1,70261,0,0,70261,29,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.028692,0.663911,1730.3,1730.3,1730.3,0,0,1,1,0,1,0,1,0,1,39,1,132,30,1,11,1.08,0.632,1.02,0.98,0,0,0,0,0.02869,0.66391,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0.03644,0,0,0.56432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.7692308,0,252.1208123
70258,L5_TOYO12   132.00,70495,L5_TOYO52   11.000,T5,T51C,,,,,1,1,1,70495,0,0,70495,29,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.027308,0.65595,1730.3,1730.3,1730.3,0,0,1,1,0,1,0,1,0,1,39,1.016,132,30,1,11,1.08,0.632,1.02,0.98,0,0,0,0,0.02731,0.65595,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0.03644,0,0,0.55755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.7692308,0,249.0961846
70262,L5_UTTO11   132.00,70264,L5_UTTO31   33.000,T4,T421,,,,,1,1,1,70264,0,0,70264,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.026203,0.279299,59,59,59,0,-0.00122,1,1,0,1,0,1,0,1,59,1,132,30,1,33,1.17,0.66,1.02,0.98,0,0,0,0,0.0262,0.2793,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0.13889,0,0,0.2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.3220339,0,70.10945085
70263,L5_UTTO12   132.00,70264,L5_UTTO31   33.000,T4,T422,,,,,1,1,1,70264,0,0,70264,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.026203,0.279299,59,59,59,0,-0.00122,1,1,0,1,0,1,0,1,59,1,132,30,1,33,1.17,0.66,1.02,0.98,0,0,0,0,0.0262,0.2793,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0.13889,0,0,0.2374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.3220339,0,70.10945085
70271,L5_WHFI1A   132.00,70273,L5_WHFI31   33.000,T4,T4LA,,,,,1,1,1,70273,0,0,70273,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.004033,0.22219,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1,132,30,1,33,1.1992,0.7012,1.02,0.98,0,0,0,0,0.00403,0.22219,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6,0,38.72
70272,L5_WHFI1B   132.00,70273,L5_WHFI31   33.000,T4,T4LB,,,,,1,1,1,70273,0,0,70273,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0042,0.2213,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1,132,30,1,33,1.1992,0.7012,1.02,0.98,0,0,0,0,0.0042,0.2213,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.00357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.6,0,0.691152
70273,L5_WHFI31   33.000,70496,L5_WHFI12   132.00,T4,T4N3,,,,,1,0,0,70273,0,0,70273,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.004844,0.22122,90,90,90,0,0,1,1,0,1,0,1,0,1,90,1.0166,132,30,1,33,1.1992,0.7012,1.01,0.99,0,0,0,0,0.00484,0.22122,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.20711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,2.506031
70274,L5_WILE4_M1 400.00,70275,L5_WILE88   7.9000,W4,WILE4 SCT 8,,,,,0,1,1,0,0,0,,2,None,0,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.003995,0.0799,170,170,170,0.0007,-0.00155,1,1,0,1,0,1,0,1,170,1,400,30,1,7.9,1,1,1.1,0.9,0,0,0,0,0.004,0.0799,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0.002,0.07998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.1764706,1.882352941,75.27529412
70276,L5_WINS11   132.00,70278,L5_WINS31   33.000,T4,T473,,,,,1,1,1,70278,0,0,70278,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.013718,0.200871,78,78,78,0,-0.0008,1,1,0,1,0,1,0,1,78,1,132,30,1,33,1.17,0.66,1.02,0.98,0,0,0,0,0.01372,0.20087,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0.10445,0,0,0.17074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.3846154,0,38.14068923
70277,L5_WINS12   132.00,70278,L5_WINS31   33.000,T4,T474,,,,,1,1,1,70278,0,0,70278,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.013795,0.20036,78,78,78,0,-0.00098,1,1,0,1,0,1,0,1,78,1,132,30,1,33,1.17,0.66,1.02,0.98,0,0,0,0,0.01379,0.20036,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0.10445,0,0,0.17031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.3846154,0,38.04463385
70409,L3_BOUG11   132.00,70411,L3_BOUG51   11.000,T4,T4N8,,,,,1,1,1,70411,0,0,70411,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0102,0.534199,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1.034,132,30,1,11,1.204,0.694,1.01,0.99,0,0,0,0,0.0102,0.5342,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,174.8208
70410,L3_BOUG12   132.00,70412,L3_BOUG52   11.000,T4,T4N9,,,,,1,1,1,70412,0,0,70412,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.010133,0.53271,60,60,60,0,0,1,1,0,1,0,1,0,1,60,0.983,132,30,1,11,1.204,0.694,1.01,0.99,0,0,0,0,0.01013,0.53271,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.60267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,175.015368
70420,L3_CHEA12   132.00,70421,L3_CHEA51   11.000,T4,T40R,,,,,1,1,1,70421,0,0,70421,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.011283,0.45851,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,30,1,11,1.204,0.694,1.01,0.99,0,0,0,0,0.01128,0.45851,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.52433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,152.265432
70423,L3_CHEW51   11.000,70507,L3_CHEW11   132.00,T4,T4N6,,,,,1,0,0,70423,0,0,70423,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0222,0.903301,30,30,30,0,0,1,1,0,1,0,1,0,1,30,1.017,132,30,1,11,1.17,0.66,1.01,0.99,0,0,0,0,0.0222,0.9033,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.8367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.033333333,0,3.37469
70424,L3_CHEW52   11.000,70507,L3_CHEW11   132.00,T4,T4N7,,,,,1,0,0,70424,0,0,70424,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.0223,0.903001,30,30,30,0,0,1,1,0,1,0,1,0,1,30,1.034,132,30,1,11,1.17,0.66,1.01,0.99,0,0,0,0,0.0223,0.903,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.8373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.033333333,0,3.37711
70435,L3_SPAR11   132.00,70436,L3_SPAR51   11.000,T4,T4GL,,,,,1,1,1,70436,0,0,70436,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.015083,0.36504,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,30,1,11,1.221,0.711,1.01,0.99,0,0,0,0,0.01508,0.36504,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.4935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,143.3124
70435,L3_SPAR11   132.00,70437,L3_SPAR52   11.000,T4,T4GM,,,,,1,1,1,70437,0,0,70437,31,Voltage,1,Turns ratio (pu on nom wind kV),Zpu (system base),Y pu (system base),0.015167,0.36318,60,60,60,0,0,1,1,0,1,0,1,0,1,60,1,132,30,1,11,1.221,0.711,1.01,0.99,0,0,0,0,0.01517,0.36318,,,"2 - No series path, ground winding 1",,Z pu (system base),Z pu (system base),0,0,0,0.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4,0,143.748
